Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path
1,384.552,401.048,16.5,581,panako/noon/clips/20260112/clip_000240_720000.mp3
1,393.568,412.944,19.38,679,panako/noon/clips/20260112/clip_000244_732000.mp3
1,396.968,415.92,18.95,714,panako/noon/clips/20260112/clip_000245_735000.mp3
1,399.56,418.528,18.97,643,panako/noon/clips/20260112/clip_000246_738000.mp3
1,431.944,440.56,8.62,513,panako/noon/clips/20260112/clip_000257_771000.mp3
2,1719.056,1728.28,9.22,378,panako/noon/clips/20260112/clip_000570_1710000.mp3
2,5333.352,5351.696,18.34,995,panako/noon/clips/20260112/clip_000579_1737000.mp3
2,1760.648,1778.392,17.74,354,panako/noon/clips/20260112/clip_000587_1761000.mp3
2,1766.072,1785.416,19.34,291,panako/noon/clips/20260112/clip_000589_1767000.mp3
2,1770.24,1788.24,18.0,146,panako/noon/clips/20260112/clip_000590_1770000.mp3
2,1790.52,1809.496,18.98,733,panako/noon/clips/20260112/clip_000597_1791000.mp3
2,5395.912,5412.56,16.65,1137,panako/noon/clips/20260112/clip_000599_1797000.mp3
2,1822.904,1840.6,17.7,810,panako/noon/clips/20260112/clip_000608_1824000.mp3
3,3211.2,3221.088,9.89,369,panako/noon/clips/20260112/clip_001005_3015000.mp3
3,3216.656,3236.072,19.42,766,panako/noon/clips/20260112/clip_001010_3030000.mp3
3,3219.688,3239.312,19.62,849,panako/noon/clips/20260112/clip_001011_3033000.mp3
3,3225.672,3245.216,19.54,888,panako/noon/clips/20260112/clip_001013_3039000.mp3
3,3234.664,3254.104,19.44,826,panako/noon/clips/20260112/clip_001016_3048000.mp3
3,3237.6,3257.088,19.49,759,panako/noon/clips/20260112/clip_001017_3051000.mp3
3,3240.68,3260.12,19.44,538,panako/noon/clips/20260112/clip_001018_3054000.mp3
3,3246.704,3265.872,19.17,457,panako/noon/clips/20260112/clip_001020_3060000.mp3
3,3274.32,3293.208,18.89,577,panako/noon/clips/20260112/clip_001029_3087000.mp3
3,3280.368,3299.064,18.7,756,panako/noon/clips/20260112/clip_001031_3093000.mp3
3,3282.856,3302.008,19.15,766,panako/noon/clips/20260112/clip_001032_3096000.mp3
3,3286.032,3304.8,18.77,827,panako/noon/clips/20260112/clip_001033_3099000.mp3
3,3294.592,3313.96,19.37,555,panako/noon/clips/20260112/clip_001036_3108000.mp3
3,3303.76,3323.024,19.26,489,panako/noon/clips/20260112/clip_001039_3117000.mp3
3,3331.168,3346.512,15.34,817,panako/noon/clips/20260112/clip_001048_3144000.mp3
4,3498.808,3512.76,13.95,290,panako/noon/clips/20260112/clip_001166_3498000.mp3
4,3511.816,3531.128,19.31,1265,panako/noon/clips/20260112/clip_001172_3516000.mp3
4,3514.632,3534.128,19.5,1348,panako/noon/clips/20260112/clip_001173_3519000.mp3
4,3523.696,3543.176,19.48,1090,panako/noon/clips/20260112/clip_001176_3528000.mp3
4,3538.648,3558.136,19.49,501,panako/noon/clips/20260112/clip_001181_3543000.mp3
4,3541.592,3561.088,19.5,441,panako/noon/clips/20260112/clip_001182_3546000.mp3
4,3544.632,3564.032,19.4,287,panako/noon/clips/20260112/clip_001183_3549000.mp3
4,3553.688,3573.032,19.34,502,panako/noon/clips/20260112/clip_001186_3558000.mp3
4,3565.672,3584.96,19.29,664,panako/noon/clips/20260112/clip_001190_3570000.mp3
4,3577.576,3596.768,19.19,519,panako/noon/clips/20260112/clip_001194_3582000.mp3
4,3618.272,3635.44,17.17,712,panako/noon/clips/20260112/clip_001207_3621000.mp3
4,3622.08,3641.592,19.51,888,panako/noon/clips/20260112/clip_001209_3627000.mp3
4,3625.224,3643.584,18.36,804,panako/noon/clips/20260112/clip_001210_3630000.mp3
4,3628.064,3647.472,19.41,721,panako/noon/clips/20260112/clip_001211_3633000.mp3
5,3814.768,3827.32,12.55,522,panako/noon/clips/20260112/clip_001267_3801000.mp3
5,3828.888,3848.144,19.26,617,panako/noon/clips/20260112/clip_001274_3822000.mp3
5,3837.776,3857.136,19.36,846,panako/noon/clips/20260112/clip_001277_3831000.mp3
5,3849.736,3869.136,19.4,775,panako/noon/clips/20260112/clip_001281_3843000.mp3
5,3852.736,3872.224,19.49,726,panako/noon/clips/20260112/clip_001282_3846000.mp3
5,3867.736,3887.36,19.62,408,panako/noon/clips/20260112/clip_001287_3861000.mp3
5,3870.76,3890.264,19.5,390,panako/noon/clips/20260112/clip_001288_3864000.mp3
5,3877.08,3896.2,19.12,515,panako/noon/clips/20260112/clip_001290_3870000.mp3
5,3889.088,3908.192,19.1,741,panako/noon/clips/20260112/clip_001294_3882000.mp3
5,3894.816,3914.32,19.5,704,panako/noon/clips/20260112/clip_001296_3888000.mp3
5,3900.744,3920.344,19.6,611,panako/noon/clips/20260112/clip_001298_3894000.mp3
5,3915.768,3934.928,19.16,457,panako/noon/clips/20260112/clip_001303_3909000.mp3
5,3918.832,3938.408,19.58,439,panako/noon/clips/20260112/clip_001304_3912000.mp3
5,3936.952,3956.248,19.3,945,panako/noon/clips/20260112/clip_001310_3930000.mp3
5,3951.896,3971.424,19.53,1180,panako/noon/clips/20260112/clip_001315_3945000.mp3
5,3960.896,3973.992,13.1,924,panako/noon/clips/20260112/clip_001318_3954000.mp3
6,3426.496,3434.896,8.4,390,panako/noon/clips/20260112/clip_001763_5289000.mp3
7,3560.616,3579.84,19.22,663,panako/noon/clips/20260112/clip_001790_5370000.mp3
7,5410.52,5428.776,18.26,143,panako/noon/clips/20260112/clip_001805_5415000.mp3
7,5416.072,5434.92,18.85,474,panako/noon/clips/20260112/clip_001807_5421000.mp3
7,5427.448,5440.168,12.72,371,panako/noon/clips/20260112/clip_001811_5433000.mp3
8,6656.64,6672.992,16.35,142,panako/noon/clips/20260112/clip_002289_6867000.mp3
8,6687.952,6707.064,19.11,362,panako/noon/clips/20260112/clip_002301_6903000.mp3
8,6693.976,6713.264,19.29,278,panako/noon/clips/20260112/clip_002303_6909000.mp3
8,6696.96,6716.608,19.65,276,panako/noon/clips/20260112/clip_002304_6912000.mp3
8,6703.576,6721.833,18.26,338,panako/noon/clips/20260112/clip_002306_6918000.mp3
8,6706.016,6724.896,18.88,280,panako/noon/clips/20260112/clip_002307_6921000.mp3
8,6709.032,6728.384,19.35,312,panako/noon/clips/20260112/clip_002308_6924000.mp3
8,6712.216,6731.4,19.18,333,panako/noon/clips/20260112/clip_002309_6927000.mp3
8,6718.769,6737.28,18.51,325,panako/noon/clips/20260112/clip_002311_6933000.mp3
8,6733.328,6751.568,18.24,367,panako/noon/clips/20260112/clip_002316_6948000.mp3
8,6736.008,6755.424,19.42,360,panako/noon/clips/20260112/clip_002317_6951000.mp3
8,6741.944,6760.8,18.86,389,panako/noon/clips/20260112/clip_002319_6957000.mp3
8,6753.92,6771.576,17.66,435,panako/noon/clips/20260112/clip_002323_6969000.mp3
8,3426.496,3434.896,8.4,347,panako/noon/clips/20260112/clip_002335_7005000.mp3
9,7109.984,7128.68,18.7,912,panako/noon/clips/20260112/clip_002372_7116000.mp3
9,7118.96,7138.36,19.4,860,panako/noon/clips/20260112/clip_002375_7125000.mp3
9,7139.937,7159.264,19.33,618,panako/noon/clips/20260112/clip_002382_7146000.mp3
9,7142.992,7161.792,18.8,478,panako/noon/clips/20260112/clip_002383_7149000.mp3
9,7163.96,7183.448,19.49,432,panako/noon/clips/20260112/clip_002390_7170000.mp3
9,7167.28,7186.457,19.18,481,panako/noon/clips/20260112/clip_002391_7173000.mp3
9,7170.208,7189.384,19.18,518,panako/noon/clips/20260112/clip_002392_7176000.mp3
9,7185.032,7204.44,19.41,715,panako/noon/clips/20260112/clip_002397_7191000.mp3
